transcript_id	gene_id
ENST00000521495	ENSG00000169085
ENST00000521496	ENSG00000156802
ENST00000521497	ENSG00000253481
ENST00000521498	ENSG00000253764
ENST00000521499	ENSG00000198363
ENST00000521500	ENSG00000253207
ENST00000521501	ENSG00000254119
ENST00000521502	ENSG00000147655
ENST00000521503	ENSG00000183137
ENST00000521504	ENSG00000253949
ENST00000521506	ENSG00000253218
ENST00000521507	ENSG00000170919
ENST00000521508	ENSG00000253710
ENST00000521509	ENSG00000121022
ENST00000521510	ENSG00000253875
ENST00000521511	ENSG00000254321
ENST00000521512	ENSG00000197043
ENST00000521514	ENSG00000155097
ENST00000521515	ENSG00000197892
ENST00000521516	ENSG00000147421
ENST00000521517	ENSG00000164953
ENST00000521518	ENSG00000170271
ENST00000521519	ENSG00000214954
ENST00000521520	ENSG00000145863
ENST00000521521	ENSG00000168487
ENST00000521522	ENSG00000183137
ENST00000521523	ENSG00000254339
ENST00000521524	ENSG00000170791
ENST00000521525	ENSG00000156162
ENST00000521526	ENSG00000154263
ENST00000521527	ENSG00000037749
ENST00000521528	ENSG00000147526
ENST00000521529	ENSG00000105968
ENST00000521530	ENSG00000164270
ENST00000521531	ENSG00000111879
ENST00000521532	ENSG00000012232
ENST00000521533	ENSG00000132912
ENST00000521534	ENSG00000156482
ENST00000521535	ENSG00000253740
ENST00000521536	ENSG00000155096
ENST00000521537	ENSG00000185730
ENST00000521538	ENSG00000154263
ENST00000521540	ENSG00000104722
ENST00000521541	ENSG00000253642
ENST00000521542	ENSG00000104763
ENST00000521543	ENSG00000254105
ENST00000521544	ENSG00000104419
ENST00000521545	ENSG00000104341
ENST00000521546	ENSG00000147687
ENST00000521548	ENSG00000214050
ENST00000521549	ENSG00000147488
ENST00000521550	ENSG00000164808
ENST00000521551	ENSG00000290738
ENST00000521552	ENSG00000254200
ENST00000521553	ENSG00000079102
ENST00000521554	ENSG00000120896
ENST00000521555	ENSG00000243716
ENST00000521556	ENSG00000253121
ENST00000521557	ENSG00000221914
ENST00000521558	ENSG00000237807
ENST00000521559	ENSG00000132549
ENST00000521560	ENSG00000132541
ENST00000521561	ENSG00000076554
ENST00000521562	ENSG00000169398
ENST00000521563	ENSG00000245146
ENST00000521564	ENSG00000147614
ENST00000521565	ENSG00000173818
ENST00000521566	ENSG00000104517
ENST00000521567	ENSG00000132840
ENST00000521568	ENSG00000147526
ENST00000521569	ENSG00000113140
ENST00000521570	ENSG00000134014
ENST00000521571	ENSG00000134824
ENST00000521572	ENSG00000254261
ENST00000521573	ENSG00000147647
ENST00000521574	ENSG00000147481
ENST00000521575	ENSG00000205710
ENST00000521576	ENSG00000165102
ENST00000521577	ENSG00000155506
ENST00000521578	ENSG00000184489
ENST00000521579	ENSG00000254213
ENST00000521580	ENSG00000163866
ENST00000521581	ENSG00000178125
ENST00000521582	ENSG00000147488
ENST00000521583	ENSG00000155508
ENST00000521584	ENSG00000254090
ENST00000521585	ENSG00000170091
ENST00000521586	ENSG00000253438
ENST00000521587	ENSG00000156170
ENST00000521588	ENSG00000104679
ENST00000521589	ENSG00000169246
ENST00000521590	ENSG00000169439
ENST00000521591	ENSG00000145901
ENST00000521592	ENSG00000164830
ENST00000521593	ENSG00000176571
ENST00000521594	ENSG00000086589
ENST00000521595	ENSG00000254212
ENST00000521596	ENSG00000253744
ENST00000521597	ENSG00000164761
ENST00000521599	ENSG00000104490
ENST00000521600	ENSG00000249859
ENST00000521601	ENSG00000147647
ENST00000521602	ENSG00000145736
ENST00000521603	ENSG00000104325
ENST00000521604	ENSG00000187735
ENST00000521605	ENSG00000147586
ENST00000521606	ENSG00000145860
ENST00000521607	ENSG00000164924
ENST00000521608	ENSG00000253819
ENST00000521609	ENSG00000206573
ENST00000521610	ENSG00000196591
ENST00000521611	ENSG00000023287
ENST00000521612	ENSG00000228801
ENST00000521613	ENSG00000105483
ENST00000521614	ENSG00000104408
ENST00000521615	ENSG00000113282
ENST00000521616	ENSG00000065609
ENST00000521617	ENSG00000205133
ENST00000521618	ENSG00000076554
ENST00000521619	ENSG00000120533
ENST00000521620	ENSG00000165392
ENST00000521621	ENSG00000113240
ENST00000521622	ENSG00000251003
ENST00000521623	ENSG00000253361
ENST00000521624	ENSG00000102878
ENST00000521625	ENSG00000253740
ENST00000521626	ENSG00000251192
ENST00000521627	ENSG00000008513
ENST00000521628	ENSG00000169139
ENST00000521629	ENSG00000042980
ENST00000521630	ENSG00000128694
ENST00000521631	ENSG00000147471
ENST00000521632	ENSG00000211445
ENST00000521633	ENSG00000254190
ENST00000521634	ENSG00000173818
ENST00000521635	ENSG00000129422
ENST00000521636	ENSG00000131203
ENST00000521637	ENSG00000147454
ENST00000521638	ENSG00000253119
ENST00000521639	ENSG00000081059
ENST00000521640	ENSG00000044115
ENST00000521641	ENSG00000188343
ENST00000521642	ENSG00000147526
ENST00000521643	ENSG00000135083
ENST00000521644	ENSG00000147475
ENST00000521645	ENSG00000164933
ENST00000521646	ENSG00000183117
ENST00000521647	ENSG00000104368
ENST00000521648	ENSG00000172172
ENST00000521649	ENSG00000104375
ENST00000521650	ENSG00000211445
ENST00000521651	ENSG00000120910
ENST00000521652	ENSG00000129691
ENST00000521653	ENSG00000253301
ENST00000521654	ENSG00000146373
ENST00000521655	ENSG00000113272
ENST00000521656	ENSG00000147457
ENST00000521657	ENSG00000145675
ENST00000521659	ENSG00000108515
ENST00000521660	ENSG00000253455
ENST00000521661	ENSG00000104365
ENST00000521662	ENSG00000120533
ENST00000521663	ENSG00000215117
ENST00000521664	ENSG00000104419
ENST00000521665	ENSG00000135077
ENST00000521666	ENSG00000251018
ENST00000521667	ENSG00000167632
ENST00000521668	ENSG00000104325
ENST00000521669	ENSG00000197226
ENST00000521670	ENSG00000157168
ENST00000521671	ENSG00000155097
ENST00000521672	ENSG00000181163
ENST00000521673	ENSG00000066827
ENST00000521675	ENSG00000161010
ENST00000521676	ENSG00000156787
ENST00000521678	ENSG00000253742
ENST00000521679	ENSG00000133742
ENST00000521680	ENSG00000254044
ENST00000521681	ENSG00000253535
ENST00000521682	ENSG00000250571
ENST00000521683	ENSG00000044115
ENST00000521684	ENSG00000120915
ENST00000521685	ENSG00000254031
ENST00000521686	ENSG00000175806
ENST00000521687	ENSG00000253552
ENST00000521688	ENSG00000120533
ENST00000521689	ENSG00000132561
ENST00000521690	ENSG00000112769
ENST00000521691	ENSG00000153914
ENST00000521692	ENSG00000253860
ENST00000521693	ENSG00000112769
ENST00000521694	ENSG00000104368
ENST00000521695	ENSG00000184672
ENST00000521696	ENSG00000253948
ENST00000521697	ENSG00000254365
ENST00000521699	ENSG00000160932
ENST00000521700	ENSG00000167632
ENST00000521701	ENSG00000034239
ENST00000521702	ENSG00000010404
ENST00000521703	ENSG00000147679
ENST00000521704	ENSG00000176853
ENST00000521705	ENSG00000253497
ENST00000521706	ENSG00000254307
ENST00000521707	ENSG00000047249
ENST00000521708	ENSG00000206573
ENST00000521709	ENSG00000158815
ENST00000521710	ENSG00000181163
ENST00000521711	ENSG00000120907
ENST00000521712	ENSG00000035681
ENST00000521713	ENSG00000106346
ENST00000521714	ENSG00000254194
ENST00000521715	ENSG00000253314
ENST00000521716	ENSG00000164934
ENST00000521717	ENSG00000254061
ENST00000521718	ENSG00000248538
ENST00000521719	ENSG00000156804
ENST00000521720	ENSG00000169045
ENST00000521721	ENSG00000034239
ENST00000521722	ENSG00000211445
ENST00000521723	ENSG00000113721
ENST00000521724	ENSG00000044115
ENST00000521725	ENSG00000253396
ENST00000521726	ENSG00000156482
ENST00000521727	ENSG00000040341
ENST00000521728	ENSG00000132912
ENST00000521729	ENSG00000155508
ENST00000521730	ENSG00000164741
ENST00000521731	ENSG00000253690
ENST00000521732	ENSG00000112769
ENST00000521733	ENSG00000079102
ENST00000521734	ENSG00000170323
ENST00000521735	ENSG00000164270
ENST00000521736	ENSG00000040341
ENST00000521737	ENSG00000183137
ENST00000521738	ENSG00000164332
ENST00000521739	ENSG00000178860
ENST00000521740	ENSG00000240694
ENST00000521741	ENSG00000197140
ENST00000521742	ENSG00000104231
ENST00000521743	ENSG00000065609
ENST00000521744	ENSG00000168476
ENST00000521745	ENSG00000154162
ENST00000521746	ENSG00000169499
ENST00000521747	ENSG00000106443
ENST00000521749	ENSG00000197043
ENST00000521750	ENSG00000253382
ENST00000521751	ENSG00000079102
ENST00000521752	ENSG00000070614
ENST00000521753	ENSG00000253434
ENST00000521754	ENSG00000105136
ENST00000521755	ENSG00000006837
ENST00000521756	ENSG00000253865
ENST00000521757	ENSG00000147655
ENST00000521758	ENSG00000104613
ENST00000521759	ENSG00000204764
ENST00000521760	ENSG00000253386
ENST00000521761	ENSG00000253549
ENST00000521762	ENSG00000254349
ENST00000521763	ENSG00000253512
ENST00000521764	ENSG00000253506
ENST00000521766	ENSG00000080823
ENST00000521767	ENSG00000104517
ENST00000521768	ENSG00000104375
ENST00000521769	ENSG00000113263
ENST00000521770	ENSG00000120885
ENST00000521772	ENSG00000129422
ENST00000521773	ENSG00000104497
ENST00000521774	ENSG00000106034
ENST00000521775	ENSG00000245281
ENST00000521776	ENSG00000253797
ENST00000521777	ENSG00000104299
ENST00000521778	ENSG00000173334
ENST00000521780	ENSG00000120915
ENST00000521781	ENSG00000164574
ENST00000521782	ENSG00000145901
ENST00000521785	ENSG00000254025
ENST00000521786	ENSG00000164574
ENST00000521787	ENSG00000120896
ENST00000521788	ENSG00000184374
ENST00000521789	ENSG00000141698
ENST00000521790	ENSG00000169045
ENST00000521791	ENSG00000169398
ENST00000521792	ENSG00000253606
ENST00000521793	ENSG00000254361
ENST00000521794	ENSG00000104313
ENST00000521795	ENSG00000136982
ENST00000521796	ENSG00000215114
ENST00000521797	ENSG00000170584
ENST00000521798	ENSG00000164808
ENST00000521800	ENSG00000113273
ENST00000521801	ENSG00000253711
ENST00000521802	ENSG00000253408
ENST00000521803	ENSG00000253698
ENST00000521804	ENSG00000022567
ENST00000521805	ENSG00000253331
ENST00000521806	ENSG00000158669
ENST00000521808	ENSG00000129691
ENST00000521809	ENSG00000175305
ENST00000521810	ENSG00000104497
ENST00000521811	ENSG00000108515
ENST00000521812	ENSG00000214548
ENST00000521813	ENSG00000169085
ENST00000521814	ENSG00000254181
ENST00000521815	ENSG00000254166
ENST00000521816	ENSG00000157110
ENST00000521817	ENSG00000164949
ENST00000521818	ENSG00000171060
ENST00000521819	ENSG00000253559
ENST00000521820	ENSG00000104361
ENST00000521821	ENSG00000151914
ENST00000521822	ENSG00000105808
ENST00000521823	ENSG00000155926
ENST00000521824	ENSG00000147488
ENST00000521825	ENSG00000171045
ENST00000521826	ENSG00000164609
ENST00000521828	ENSG00000253684
ENST00000521829	ENSG00000155975
ENST00000521830	ENSG00000173818
ENST00000521831	ENSG00000170791
ENST00000521832	ENSG00000253874
ENST00000521833	ENSG00000253229
ENST00000521834	ENSG00000204764
ENST00000521835	ENSG00000105339
ENST00000521836	ENSG00000187735
ENST00000521837	ENSG00000158941
ENST00000521839	ENSG00000156486
ENST00000521840	ENSG00000156170
ENST00000521841	ENSG00000156011
ENST00000521842	ENSG00000254237
ENST00000521843	ENSG00000155511
ENST00000521844	ENSG00000104626
ENST00000521845	ENSG00000040341
ENST00000521846	ENSG00000133742
ENST00000521847	ENSG00000173818
ENST00000521848	ENSG00000183072
ENST00000521849	ENSG00000134824
ENST00000521850	ENSG00000234511
ENST00000521851	ENSG00000253666
ENST00000521852	ENSG00000180694
ENST00000521853	ENSG00000150773
ENST00000521854	ENSG00000223508
ENST00000521855	ENSG00000161013
ENST00000521856	ENSG00000120992
ENST00000521857	ENSG00000003987
ENST00000521858	ENSG00000145736
ENST00000521859	ENSG00000145936
ENST00000521860	ENSG00000164941
ENST00000521861	ENSG00000147677
ENST00000521862	ENSG00000213005
ENST00000521863	ENSG00000253230
ENST00000521864	ENSG00000164830
ENST00000521865	ENSG00000070756
ENST00000521866	ENSG00000147526
ENST00000521867	ENSG00000253173
ENST00000521868	ENSG00000253520
ENST00000521869	ENSG00000253903
ENST00000521870	ENSG00000254042
ENST00000521871	ENSG00000163013
ENST00000521872	ENSG00000253596
ENST00000521873	ENSG00000104427
ENST00000521874	ENSG00000254348
ENST00000521875	ENSG00000240694
ENST00000521876	ENSG00000038945
ENST00000521877	ENSG00000103335
ENST00000521878	ENSG00000156011
ENST00000521879	ENSG00000254001
ENST00000521880	ENSG00000104755
ENST00000521881	ENSG00000147324
ENST00000521882	ENSG00000129422
ENST00000521883	ENSG00000253574
ENST00000521884	ENSG00000253355
ENST00000521885	ENSG00000104231
ENST00000521887	ENSG00000253993
ENST00000521888	ENSG00000228624
ENST00000521889	ENSG00000288596
ENST00000521892	ENSG00000105808
ENST00000521893	ENSG00000253779
ENST00000521894	ENSG00000253661
ENST00000521895	ENSG00000104231
ENST00000521897	ENSG00000079102
ENST00000521898	ENSG00000120992
ENST00000521899	ENSG00000070718
ENST00000521900	ENSG00000047249
ENST00000521901	ENSG00000113269
ENST00000521902	ENSG00000079102
ENST00000521903	ENSG00000156802
ENST00000521904	ENSG00000253434
ENST00000521905	ENSG00000253773
ENST00000521906	ENSG00000279847
ENST00000521907	ENSG00000169398
ENST00000521908	ENSG00000253604
ENST00000521909	ENSG00000198363
ENST00000521911	ENSG00000143702
ENST00000521912	ENSG00000186918
ENST00000521913	ENSG00000092964
ENST00000521914	ENSG00000156787
ENST00000521915	ENSG00000253739
ENST00000521916	ENSG00000102878
ENST00000521917	ENSG00000253841
ENST00000521918	ENSG00000164808
ENST00000521919	ENSG00000104218
ENST00000521920	ENSG00000135722
ENST00000521921	ENSG00000120903
ENST00000521922	ENSG00000104517
ENST00000521923	ENSG00000169946
ENST00000521924	ENSG00000120915
ENST00000521925	ENSG00000123643
ENST00000521926	ENSG00000164929
ENST00000521927	ENSG00000104728
ENST00000521928	ENSG00000121039
ENST00000521930	ENSG00000254204
ENST00000521931	ENSG00000065609
ENST00000521932	ENSG00000132549
ENST00000521933	ENSG00000147649
ENST00000521934	ENSG00000133872
ENST00000521935	ENSG00000147526
ENST00000521936	ENSG00000253553
ENST00000521937	ENSG00000080823
ENST00000521938	ENSG00000134014
ENST00000521939	ENSG00000113643
ENST00000521940	ENSG00000132294
ENST00000521941	ENSG00000044115
ENST00000521942	ENSG00000145736
ENST00000521943	ENSG00000198586
ENST00000521944	ENSG00000167632
ENST00000521945	ENSG00000257520
ENST00000521946	ENSG00000137573
ENST00000521948	ENSG00000156467
ENST00000521949	ENSG00000104361
ENST00000521950	ENSG00000154188
ENST00000521951	ENSG00000249859
ENST00000521952	ENSG00000132561
ENST00000521953	ENSG00000253214
ENST00000521954	ENSG00000123119
ENST00000521956	ENSG00000147655
ENST00000521957	ENSG00000104490
ENST00000521958	ENSG00000253554
ENST00000521959	ENSG00000170091
ENST00000521960	ENSG00000104205
ENST00000521961	ENSG00000083099
ENST00000521962	ENSG00000085382
ENST00000521963	ENSG00000164830
ENST00000521964	ENSG00000104490
ENST00000521965	ENSG00000253348
ENST00000521966	ENSG00000080823
ENST00000521967	ENSG00000186335
ENST00000521968	ENSG00000137055
ENST00000521969	ENSG00000253460
ENST00000521970	ENSG00000081059
ENST00000521971	ENSG00000164934
ENST00000521972	ENSG00000035681
ENST00000521973	ENSG00000147687
ENST00000521974	ENSG00000147679
ENST00000521975	ENSG00000253799
ENST00000521976	ENSG00000155975
ENST00000521977	ENSG00000146414
ENST00000521978	ENSG00000079841
ENST00000521979	ENSG00000133731
ENST00000521980	ENSG00000156787
ENST00000521981	ENSG00000169398
ENST00000521982	ENSG00000170791
ENST00000521983	ENSG00000092964
ENST00000521984	ENSG00000253403
ENST00000521985	ENSG00000169398
ENST00000521986	ENSG00000169398
ENST00000521987	ENSG00000160255
ENST00000521988	ENSG00000205133
ENST00000521989	ENSG00000253161
ENST00000521990	ENSG00000157570
ENST00000521991	ENSG00000253111
ENST00000521992	ENSG00000159398
ENST00000521993	ENSG00000147475
ENST00000521994	ENSG00000175445
ENST00000521995	ENSG00000160255
ENST00000521996	ENSG00000251136
ENST00000521997	ENSG00000123124
ENST00000521998	ENSG00000178125
ENST00000521999	ENSG00000164934
ENST00000522000	ENSG00000120910
ENST00000522001	ENSG00000104237
ENST00000522002	ENSG00000155926
ENST00000522003	ENSG00000196092
ENST00000522004	ENSG00000254320
ENST00000522005	ENSG00000254249
ENST00000522006	ENSG00000112769
ENST00000522007	ENSG00000120992
ENST00000522008	ENSG00000120903
ENST00000522009	ENSG00000181690
ENST00000522010	ENSG00000078668
ENST00000522011	ENSG00000147443
ENST00000522012	ENSG00000104679
ENST00000522013	ENSG00000044115
ENST00000522014	ENSG00000254225
ENST00000522015	ENSG00000130227
ENST00000522016	ENSG00000168453
ENST00000522017	ENSG00000251192
ENST00000522018	ENSG00000147601
ENST00000522019	ENSG00000248738
ENST00000522020	ENSG00000147316
ENST00000522022	ENSG00000254119
ENST00000522023	ENSG00000102878
ENST00000522024	ENSG00000160932
ENST00000522025	ENSG00000132561
ENST00000522026	ENSG00000253695
ENST00000522027	ENSG00000102878
ENST00000522028	ENSG00000253182
ENST00000522029	ENSG00000197226
ENST00000522030	ENSG00000167904
ENST00000522032	ENSG00000104231
ENST00000522033	ENSG00000250571
ENST00000522034	ENSG00000120910
ENST00000522035	ENSG00000253391
ENST00000522036	ENSG00000198363
ENST00000522037	ENSG00000120896
ENST00000522038	ENSG00000082515
ENST00000522039	ENSG00000168453
ENST00000522040	ENSG00000164684
ENST00000522041	ENSG00000184428
ENST00000522042	ENSG00000113048
ENST00000522043	ENSG00000184428
ENST00000522044	ENSG00000253238
ENST00000522045	ENSG00000127990
ENST00000522046	ENSG00000147650
ENST00000522047	ENSG00000253621
ENST00000522048	ENSG00000025770
ENST00000522049	ENSG00000253544
ENST00000522050	ENSG00000147465
ENST00000522051	ENSG00000105483
ENST00000522052	ENSG00000044115
ENST00000522053	ENSG00000113327
ENST00000522054	ENSG00000140396
ENST00000522055	ENSG00000133872
ENST00000522056	ENSG00000134824
ENST00000522057	ENSG00000254340
ENST00000522058	ENSG00000253303
ENST00000522059	ENSG00000169122
ENST00000522060	ENSG00000247317
ENST00000522061	ENSG00000040341
ENST00000522062	ENSG00000198791
ENST00000522063	ENSG00000134014
ENST00000522064	ENSG00000132554
ENST00000522065	ENSG00000079102
ENST00000522066	ENSG00000204764
ENST00000522067	ENSG00000135749
ENST00000522068	ENSG00000105483
ENST00000522069	ENSG00000078668
ENST00000522070	ENSG00000104327
ENST00000522071	ENSG00000168546
ENST00000522072	ENSG00000156471
ENST00000522073	ENSG00000113312
ENST00000522074	ENSG00000104299
ENST00000522075	ENSG00000082516
ENST00000522076	ENSG00000290601
ENST00000522077	ENSG00000253915
ENST00000522078	ENSG00000104490
ENST00000522079	ENSG00000131773
ENST00000522080	ENSG00000171757
ENST00000522081	ENSG00000104613
ENST00000522082	ENSG00000165102
ENST00000522083	ENSG00000153140
ENST00000522084	ENSG00000145675
ENST00000522085	ENSG00000161813
ENST00000522086	ENSG00000253205
ENST00000522087	ENSG00000254000
ENST00000522088	ENSG00000104408
ENST00000522089	ENSG00000253118
ENST00000522090	ENSG00000167904
ENST00000522091	ENSG00000168802
ENST00000522092	ENSG00000198010
ENST00000522093	ENSG00000080823
ENST00000522094	ENSG00000072571
ENST00000522095	ENSG00000113048
ENST00000522096	ENSG00000253966
ENST00000522098	ENSG00000120885
ENST00000522099	ENSG00000157110
ENST00000522100	ENSG00000145901
ENST00000522101	ENSG00000253801
ENST00000522102	ENSG00000147488
ENST00000522103	ENSG00000104365
ENST00000522104	ENSG00000147649
ENST00000522105	ENSG00000176571
ENST00000522106	ENSG00000254006
ENST00000522107	ENSG00000253241
ENST00000522108	ENSG00000253179
ENST00000522109	ENSG00000168484
